zLS1UKKAFJ0-00419 |,most popular senator from the state but,| most popular senator from the state but
zLS1UKKAFJ0-00420 |,you've done a fantastic job mike i've in,| you've done a fantastic job mike i've in
zLS1UKKAFJ0-00421 |,many ways in many ways a young woman who,| many ways in many ways a young woman who
zLS1UKKAFJ0-00422 |,i didn't know at all but she's been so,| i didn't know at all but she's been so
zLS1UKKAFJ0-00423 |,supportive and i've had great support,| supportive and i've had great support
zLS1UKKAFJ0-00424 |,from other people in that state and,| from other people in that state and
zLS1UKKAFJ0-00425 |,she's been so supportive and she's been,| she's been so supportive and she's been
zLS1UKKAFJ0-00426 |,downright nasty and mean about the,| downright nasty and mean about the
zLS1UKKAFJ0-00427 |,unfairness to the president and kelley,| unfairness to the president and kelley
zLS1UKKAFJ0-00428 |,loftware i appreciate very much thank,| loftware i appreciate very much thank
zLS1UKKAFJ0-00429 |,you she saw it very early on and we have,| you she saw it very early on and we have
zLS1UKKAFJ0-00430 |,i don't know if we have other senators,| i don't know if we have other senators
zLS1UKKAFJ0-00431 |,here but we got a hell of a lot of,| here but we got a hell of a lot of
zLS1UKKAFJ0-00432 |,congressmen i'll go over them quickly,| congressmen i'll go over them quickly
zLS1UKKAFJ0-00433 |,but they have they have also been you,| but they have they have also been you
zLS1UKKAFJ0-00434 |,know it helped when we won 197 to,| know it helped when we won 197 to
zLS1UKKAFJ0-00435 |,nothing that's got to be a first kevin,| nothing that's got to be a first kevin
zLS1UKKAFJ0-00436 |,right is that like a first the,| right is that like a first the
zLS1UKKAFJ0-00437 |,republicans have this image see i say,| republicans have this image see i say
zLS1UKKAFJ0-00438 |,democrats are lousy politicians because,| democrats are lousy politicians because
zLS1UKKAFJ0-00439 |,they have lousy policy open borders,| they have lousy policy open borders
zLS1UKKAFJ0-00440 |,sanctuary cities they have horrible,| sanctuary cities they have horrible
zLS1UKKAFJ0-00441 |,policy who the hell can win oak the new,| policy who the hell can win oak the new
zLS1UKKAFJ0-00442 |,policy has raised taxes they want to,| policy has raised taxes they want to
zLS1UKKAFJ0-00443 |,raise taxes you know all my life i,| raise taxes you know all my life i
zLS1UKKAFJ0-00444 |,wasn't in politics but i'd say if you're,| wasn't in politics but i'd say if you're
zLS1UKKAFJ0-00445 |,a politician you want to say we're gonna,| a politician you want to say we're gonna
zLS1UKKAFJ0-00446 |,lower taxes they want to raise taxes so,| lower taxes they want to raise taxes so
zLS1UKKAFJ0-00447 |,they have open border sanctuary cities,| they have open border sanctuary cities
zLS1UKKAFJ0-00448 |,raise everybody's taxes get rid of,| raise everybody's taxes get rid of
zLS1UKKAFJ0-00449 |,everybody's health care 180 million,| everybody's health care 180 million
zLS1UKKAFJ0-00450 |,people in the united states and they're,| people in the united states and they're
zLS1UKKAFJ0-00451 |,really happy and we're going to give you,| really happy and we're going to give you
zLS1UKKAFJ0-00452 |,a health care that's going to cost more,| a health care that's going to cost more
zLS1UKKAFJ0-00453 |,money than the country could make in 30,| money than the country could make in 30
zLS1UKKAFJ0-00454 |,years if it really does well that's one,| years if it really does well that's one
zLS1UKKAFJ0-00455 |,year so i've always said they're lousy,| year so i've always said they're lousy
zLS1UKKAFJ0-00456 |,politicians but they do two things,| politicians but they do two things
zLS1UKKAFJ0-00457 |,they're vicious and main,| they're vicious and main
zLS1UKKAFJ0-00458 |,yes these people are vicious adam schiff,| yes these people are vicious adam schiff
zLS1UKKAFJ0-00459 |,is a vicious horrible person nancy,| is a vicious horrible person nancy
zLS1UKKAFJ0-00460 |,pelosi is a horrible person and she,| pelosi is a horrible person and she
zLS1UKKAFJ0-00461 |,wanted to impeach a long time ago when,| wanted to impeach a long time ago when
zLS1UKKAFJ0-00462 |,she said i prefer the president i pray,| she said i prefer the president i pray
zLS1UKKAFJ0-00463 |,for the president pray she may pray but,| for the president pray she may pray but
zLS1UKKAFJ0-00464 |,she prays for the opposite but i doubt,| she prays for the opposite but i doubt
zLS1UKKAFJ0-00465 |,she prays at all and these are vicious,| she prays at all and these are vicious
zLS1UKKAFJ0-00466 |,people but they do two things they stick,| people but they do two things they stick
zLS1UKKAFJ0-00467 |,together historically i'm not talking,| together historically i'm not talking
zLS1UKKAFJ0-00468 |,now they stick together like glue that's,| now they stick together like glue that's
zLS1UKKAFJ0-00469 |,how they impeached because they had,| how they impeached because they had
zLS1UKKAFJ0-00470 |,whatever the number is 220 people so,| whatever the number is 220 people so
zLS1UKKAFJ0-00471 |,they don't lose anybody they'll be able,| they don't lose anybody they'll be able
zLS1UKKAFJ0-00472 |,to impeach anybody you could be george,| to impeach anybody you could be george
zLS1UKKAFJ0-00473 |,washington you could have just won the,| washington you could have just won the
zLS1UKKAFJ0-00474 |,war and they say let's get him out of,| war and they say let's get him out of
zLS1UKKAFJ0-00475 |,office and they stuck together and,| office and they stuck together and
zLS1UKKAFJ0-00476 |,they're vicious as hell and they'll,| they're vicious as hell and they'll
zLS1UKKAFJ0-00477 |,probably come back for more but maybe,| probably come back for more but maybe
zLS1UKKAFJ0-00478 |,not because the republican party's poll,| not because the republican party's poll
zLS1UKKAFJ0-00479 |,numbers mitch have now gone up more than,| numbers mitch have now gone up more than
zLS1UKKAFJ0-00480 |,any time i think since 2004 2005 and you,| any time i think since 2004 2005 and you
zLS1UKKAFJ0-00481 |,know what happened then but in normal,| know what happened then but in normal
zLS1UKKAFJ0-00482 |,times decades you would call it that was,| times decades you would call it that was
zLS1UKKAFJ0-00483 |,a little unusual time it was for a very,| a little unusual time it was for a very
zLS1UKKAFJ0-00484 |,short period the republicans party,| short period the republicans party
zLS1UKKAFJ0-00485 |,parties poll numbers and donald trump's,| parties poll numbers and donald trump's
zLS1UKKAFJ0-00486 |,poll numbers are the highest i've ever,| poll numbers are the highest i've ever
zLS1UKKAFJ0-00487 |,had that so maybe even roe,| had that so maybe even roe
zLS1UKKAFJ0-00488 |,it's no way to get your poll numbers up,| it's no way to get your poll numbers up
zLS1UKKAFJ0-00489 |,it's not worth because from my family,| it's not worth because from my family
zLS1UKKAFJ0-00490 |,standpoint it's been very unfair for my,| standpoint it's been very unfair for my
zLS1UKKAFJ0-00491 |,family it's been very unfair to the,| family it's been very unfair to the
zLS1UKKAFJ0-00492 |,country think of it a phone call a very,| country think of it a phone call a very
zLS1UKKAFJ0-00493 |,good phone call i know bad phone calls,| good phone call i know bad phone calls
zLS1UKKAFJ0-00494 |,this is a phone call with many people i,| this is a phone call with many people i
zLS1UKKAFJ0-00495 |,think mike pompeo was probably on the,| think mike pompeo was probably on the
zLS1UKKAFJ0-00496 |,car with mike mike pompeo was on the,| car with mike mike pompeo was on the
zLS1UKKAFJ0-00497 |,call many people were on the call i know,| call many people were on the call i know
zLS1UKKAFJ0-00498 |,that many people they even have a print,| that many people they even have a print
zLS1UKKAFJ0-00499 |,tie bringing up an old favorite word of,| tie bringing up an old favorite word of
zLS1UKKAFJ0-00500 |,mine the apprentice they have a printer,| mine the apprentice they have a printer
zLS1UKKAFJ0-00501 |,they have people on these calls and i,| they have people on these calls and i
zLS1UKKAFJ0-00502 |,know there are many when i speak to the,| know there are many when i speak to the
zLS1UKKAFJ0-00503 |,head of a nation and they have many,| head of a nation and they have many
zLS1UKKAFJ0-00504 |,people on i made also that do you think,| people on i made also that do you think
zLS1UKKAFJ0-00505 |,there just in the case of ukraine he's a,| there just in the case of ukraine he's a
zLS1UKKAFJ0-00506 |,new president seems like a very nice,| new president seems like a very nice
zLS1UKKAFJ0-00507 |,person by the way his whole thing was,| person by the way his whole thing was
zLS1UKKAFJ0-00508 |,corruption he's going to stop corruption,| corruption he's going to stop corruption
zLS1UKKAFJ0-00509 |,we even have a treaty 2001 1999 it's a,| we even have a treaty 2001 1999 it's a
zLS1UKKAFJ0-00510 |,treaty signed treaty that we will work,| treaty signed treaty that we will work
zLS1UKKAFJ0-00511 |,together to root out corruption in,| together to root out corruption in
zLS1UKKAFJ0-00512 |,ukraine i probably have a legal,| ukraine i probably have a legal
zLS1UKKAFJ0-00513 |,obligation mr. attorney to report,| obligation mr. attorney to report
zLS1UKKAFJ0-00514 |,corruption but they don't think it's,| corruption but they don't think it's
zLS1UKKAFJ0-00515 |,corrupt when a son that made no money,| corrupt when a son that made no money
zLS1UKKAFJ0-00516 |,that got thrown out of the military that,| that got thrown out of the military that
zLS1UKKAFJ0-00517 |,had no money at all is working for 3,| had no money at all is working for 3
zLS1UKKAFJ0-00518 |,million dollars up front 83 thousand a,| million dollars up front 83 thousand a
zLS1UKKAFJ0-00519 |,month and that's only ukraine then goes,| month and that's only ukraine then goes
zLS1UKKAFJ0-00520 |,to china picks up one and a half billion,| to china picks up one and a half billion
zLS1UKKAFJ0-00521 |,dollars i think goes to romania,| dollars i think goes to romania
zLS1UKKAFJ0-00522 |,i hear and many other countries they,| i hear and many other countries they
zLS1UKKAFJ0-00523 |,think that's okay because if it is is he,| think that's okay because if it is is he
zLS1UKKAFJ0-00524 |,vodka in the audience is it okay well my,| vodka in the audience is it okay well my
zLS1UKKAFJ0-00525 |,kids could make a fortune i think could,| kids could make a fortune i think could
zLS1UKKAFJ0-00526 |,make a fortune it's corrupt but it's not,| make a fortune it's corrupt but it's not
zLS1UKKAFJ0-00527 |,even that it's just general corruption,| even that it's just general corruption
zLS1UKKAFJ0-00528 |,and the other thing that's mentioned in,| and the other thing that's mentioned in
zLS1UKKAFJ0-00529 |,the call and something that i've told,| the call and something that i've told
zLS1UKKAFJ0-00530 |,mike pence our great vice president i,| mike pence our great vice president i
zLS1UKKAFJ0-00531 |,would tell him all the time and i told,| would tell him all the time and i told
zLS1UKKAFJ0-00532 |,him when he went on the trip because he,| him when he went on the trip because he
zLS1UKKAFJ0-00533 |,was over there he never mentioned,| was over there he never mentioned
zLS1UKKAFJ0-00534 |,anything about this when you had your,| anything about this when you had your
zLS1UKKAFJ0-00535 |,meeting it's a terrible thing but i tell,| meeting it's a terrible thing but i tell
zLS1UKKAFJ0-00536 |,mike i said mike we're giving them money,| mike i said mike we're giving them money
zLS1UKKAFJ0-00537 |,and you know you're always torn about,| and you know you're always torn about
zLS1UKKAFJ0-00538 |,that because we have our country to,| that because we have our country to
zLS1UKKAFJ0-00539 |,build we have our cities to build and,| build we have our cities to build and
zLS1UKKAFJ0-00540 |,our roads to fix,| our roads to fix
zLS1UKKAFJ0-00541 |,but we're giving them money tell me why,| but we're giving them money tell me why
zLS1UKKAFJ0-00542 |,is it germany paying money,| is it germany paying money
zLS1UKKAFJ0-00543 |,why isn't france why is it united,| why isn't france why is it united
zLS1UKKAFJ0-00544 |,kingdom paying money why aren't they,| kingdom paying money why aren't they
zLS1UKKAFJ0-00545 |,paying money why are we paying them,| paying money why are we paying them
zLS1UKKAFJ0-00546 |,money is that a correct statement might,| money is that a correct statement might
